,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
"a ""worker in the Lord"" in Rome",-0.2555904,0.34800145,-0.18860772,-0.3847004,0.08466637,0.385909,-0.3396332,-0.09045456,0.33377245,0.32315227,0.041164953,0.027069837,0.42354318,-0.54085875,-0.18133591,0.67551804,0.03706669,-0.18733439,0.037535343,-0.231431,-0.71918505,0.33188352,0.008941107,-0.22438008,0.31766647,-0.033231713,-0.0039290925,-0.08636797,0.03278366,0.41320464,-0.54736763,-0.19861414,0.16920494,-0.29448244,0.01101821,-0.09163019,-0.2942045,-0.31861666,-0.5472819,0.1749017
a Christian companion of the Apostle Paul in his Roman imprisonment,-0.11749974,0.13199149,0.050511736,-0.40372503,0.13902429,0.354429,-0.35017088,0.5591708,0.3916311,0.3321246,0.00044401106,0.039695818,0.19967255,-0.27921927,-0.15491846,0.5822509,0.18875842,0.03890668,0.21888578,-0.3993286,-0.06484284,0.020404633,-0.029525029,-0.104019575,0.39579198,-0.059395652,0.17274573,0.04051168,0.27608088,0.3653556,-0.5787192,-0.052649617,0.2959304,-0.49020076,0.025926903,0.030152725,-0.28268573,-0.4059336,-0.30414975,0.1760738
"a Christian in Colossae whom Paul describes as ""our fellow soldier""",-0.144926,0.0050792457,-0.0516112,-0.2547637,0.22222409,0.42319116,-0.41013157,0.3232818,0.55106145,0.34048054,0.13904962,0.23830816,0.05151546,-0.4914158,-0.38400722,0.1968804,0.12428242,-0.16861358,0.346066,-0.6040347,-0.020902576,0.067386135,0.1942947,-0.18781444,0.16445273,-0.018947221,0.14874603,0.13213705,-0.23611465,0.3802791,-0.45959187,-0.16915041,0.4841454,-0.50323004,0.030688858,-0.053725205,-0.39346123,-0.38856873,0.3077584,-0.047806323
a Christian in Joppa known for her charity,-0.18098533,0.27390903,-0.10770446,-0.22195315,-0.007260494,0.41973317,-0.42041028,-0.2649271,0.16959403,0.23402649,-0.078305684,-0.08140477,0.23024528,-0.4568452,-0.42699075,0.25443763,0.0750703,0.08151727,0.31089932,-0.5290148,-0.394737,0.49382567,0.15845777,-0.07596124,0.28892672,-0.02675074,0.1928486,-0.3276837,0.22921738,0.32344374,-0.5908289,-0.10330134,0.18151589,-0.24671414,-0.041067746,0.13981818,-0.33516213,-0.3474955,0.15453875,-0.002370394
a Christian in Philippi,-0.41748598,0.08680413,-0.17206433,-0.2512782,-0.03957381,0.35579845,-0.28981647,-0.05865998,0.33772865,0.27068213,0.051948372,0.032269683,0.16718763,-0.40461603,-0.3302166,0.4406203,0.11096322,-0.16928966,0.27699447,-0.56349075,-0.32280254,-0.025802126,0.18315922,-0.21511006,0.27736998,0.0003522962,0.24853708,-0.13593161,0.26345882,0.36743397,-0.58668303,-0.13738261,0.37607503,-0.23076323,-0.1040371,-0.19015236,-0.3621889,-0.4202296,-0.15206383,0.07134452
a Christian in Rome to whom Paul sent greetings,-0.0003679511,0.16272965,0.012347466,-0.3115531,0.15934095,0.30360025,-0.38972235,0.115378484,0.27218783,0.3733329,-0.030426333,-0.15603182,0.20428333,-0.7323089,0.033869065,0.67613673,0.07396476,-0.009082431,0.13843429,-0.35750324,-0.071953,0.48635784,0.032590065,-0.088803105,0.50232077,-0.05852909,0.16409875,-0.041334216,-0.1581338,0.4060174,-0.789889,-0.037890293,0.35668337,-0.4983007,0.022085557,-0.013180114,-0.2816207,-0.3079173,-0.3290432,0.13055928
a Christian in Rome whom Paul greeted,0.029092362,0.2525506,-0.11485315,-0.31211123,0.13692395,0.27790207,-0.41728356,0.23203063,0.45266664,0.32547912,-0.013458676,-0.060329273,0.20128667,-0.45785195,-0.09134651,0.65439814,0.118471906,0.06288977,0.13253875,-0.35647961,-0.119053274,0.331662,0.08492108,-0.13631627,0.30343014,0.015406983,0.069165796,0.07832561,0.3144006,0.394667,-0.5768758,0.02671457,0.33221674,-0.4299982,0.1029911,0.1165202,-0.33963102,-0.31547314,-0.2632675,0.09529393
a Christian leader at Antioch,0.50635827,0.06469834,0.047163565,-0.38009098,0.10273938,0.5030348,-0.3941746,0.36422548,0.23707451,0.3579752,-0.035083707,0.08265318,0.12626052,-0.40565142,-0.12513794,0.537997,0.13388227,-0.026419,0.29545867,-0.49970546,-0.17818989,0.1693431,0.14081074,-0.10760368,0.33977225,-0.07128864,0.17256369,-0.021067176,0.2292609,0.34321108,-0.5048185,-0.22006279,0.36249852,-0.23224606,-0.270646,-0.09240806,-0.34860435,-0.3860782,-0.09852889,0.052344523
a Christian leader in Antioch,0.37863287,0.018284535,0.074235976,-0.33446303,0.26273766,0.42588624,-0.45684272,-0.12407845,0.082322,0.3240164,-0.03727121,0.11475063,0.11526382,-0.30970374,-0.30474693,0.6757723,0.17177007,-0.12550591,0.08975326,-0.4847594,-0.1675817,0.08250652,0.2168881,-0.21075208,0.29285032,-0.024034658,0.177521,-0.046734616,0.15462883,0.35845038,-0.652968,-0.16669029,0.3349921,-0.27568156,-0.28178024,-0.17560238,-0.423515,-0.3925655,-0.095303,0.07177051
a Christian who refused to help Paul during his Roman imprisonment,0.056549262,0.23361567,-0.112615295,-0.28590593,-0.038375445,0.4533033,-0.51215965,-0.50716937,0.46405655,0.36784244,0.03940348,0.1166481,0.31246388,-0.29664114,-0.19332683,0.5138824,0.1486389,-0.0117357,0.22393276,-0.32026395,-0.05787212,0.29474574,-0.00021982861,-0.27399245,0.23838861,-0.034355137,0.14099626,-0.2569707,0.52705276,0.48437753,-0.8154961,-0.23431085,0.28103402,-0.101437286,0.08744263,-0.15079145,-0.28356606,-0.2830372,-0.22072642,0.2771
a Christian who sent greeetings to Timothy in Paul's second epislte.,-0.21848787,0.22998081,-0.15503095,-0.4184156,-0.029383712,0.45082065,-0.3729673,0.49824473,0.16381733,0.37887973,-0.03780874,0.09370527,0.3033261,-0.50373346,-0.24457645,0.4951449,0.03025318,0.093632974,0.3350226,-0.30068034,-0.3577804,0.35482156,-0.0850726,-0.08236578,0.3403326,-0.10215049,-0.02188839,0.071115226,0.23529261,0.33446482,-0.4150073,-0.3103504,0.22342305,-0.31556693,-0.010764578,-0.027503947,-0.15234068,-0.33501872,-0.16959837,0.20638436
"a Corinthian Christian, and former ruler of the synagogue there",-0.01941791,0.25904313,-0.13252147,-0.27690774,0.20332915,0.41393125,-0.40263668,-0.08662669,0.097824864,0.37740663,0.03403069,0.13990353,0.29660398,-0.3476331,-0.33770332,0.5991429,0.13048527,-0.021282109,0.33898944,-0.17988662,-0.21227095,0.27803138,-0.056221914,-0.18107642,0.3987777,-0.020182613,0.018838674,-0.017508123,0.05366667,0.32538098,-0.48829022,-0.16130345,0.26757017,-0.5231564,-0.10507012,0.13473722,-0.08022285,-0.3896344,-0.15806645,0.3342793
a Philippian Christian who worked alongside Paul,-0.4344654,0.13551122,-0.043597747,-0.37200508,-0.04027937,0.44105607,-0.31338695,0.041177705,0.23413014,0.29436818,-0.010556286,0.1463385,0.25739768,-0.40373704,-0.2598486,0.55041486,0.09447845,-0.064333715,0.11700317,-0.57767,-0.40251377,0.12330847,0.24249238,-0.16940796,0.34142128,-0.022578485,0.22598772,-0.07224778,0.12365578,0.35099065,-0.4857357,-0.220987,0.29928806,-0.26393753,-0.14177059,-0.14577207,-0.2827562,-0.37855494,-0.057266515,-0.079292916
a Roman to whom Paul sent greetings,-0.04469445,0.4215842,0.11076201,-0.691262,0.11184696,0.5045396,-0.50423986,0.20294228,-0.1432462,0.39035618,-0.017377812,-0.27877277,0.6978119,-0.569265,0.15156613,1.064192,0.035419367,-0.14485611,0.09020294,-0.27610213,-0.24483277,0.61340004,-0.12836005,0.0039170836,0.76373804,-0.22589062,0.17086941,-0.12857902,0.56074536,0.7404459,-1.0988033,0.054837372,0.08690458,-0.29145968,0.09034844,-0.18515271,-0.23566325,-0.11773393,-0.35317206,0.2593879
a Thessalonian companion of Paul's,-0.22915615,0.11034262,-0.009439268,-0.34324268,0.16027568,0.42336303,-0.32722116,0.58088577,0.030259676,0.33883473,-0.0018346609,0.17680772,0.017147917,-0.5608835,-0.3310387,0.7097419,0.12019642,-0.12566036,0.19948973,-0.5069077,-0.115663156,0.09852174,0.21672007,-0.032616697,0.2483908,-0.05255535,0.0993298,0.01696258,0.10263786,0.38060445,-0.42533246,-0.23073275,0.4096842,-0.57125735,0.17651659,-0.13813859,-0.22848597,-0.33883452,0.19949394,0.090902224
a blind beggar whom Jesus healed,0.40078756,0.12827101,-0.056036137,-0.2736007,0.339399,0.32998437,-0.35884488,0.054570854,0.1632601,0.42006359,0.060728613,0.10308749,-0.027872158,-0.34100965,-0.24912988,0.2881994,0.1576763,-0.03498349,0.13989253,-0.5026509,-0.12015618,0.09876642,0.26818588,-0.18203023,0.13056463,0.0001724318,0.14340298,0.018912125,0.47885633,0.36672243,-0.7274599,-0.23642507,0.46329176,0.0060859253,0.01903827,0.03983801,-0.3220955,-0.37269258,-0.19722413,-0.07320453
a character from the Old Testament era,0.04829633,0.04610283,-0.15075766,-0.17464687,0.17395127,0.41188985,-0.21746792,-0.038296524,0.26069388,0.30513585,0.0039841444,0.26259065,0.0152873155,-0.6128965,-0.10598236,0.13298361,0.15623558,-0.10247165,0.23503926,-0.5118605,-0.14205003,0.17520212,0.41962165,-0.23564933,0.21954474,-0.05303934,0.20881435,-0.059764583,-0.0135701075,0.42029193,-0.3616398,-0.28221086,0.286296,-0.387362,0.25065014,0.4728999,-0.40035167,-0.37834364,0.23722936,0.070985824
a close companion of the Apostle Paul,0.43382785,0.10034242,-0.019703401,-0.40596607,-0.035512783,0.4899853,-0.40680462,0.4599759,0.05840903,0.39125797,0.10852291,0.08464388,-0.020027243,-0.2660539,-0.38310304,0.5256733,0.14265448,-0.017386502,0.112677574,-0.6184659,-0.49412113,-0.007187246,-0.014193843,-0.14127739,0.3643325,0.018703492,0.118102096,-0.048966747,0.124303564,0.31428337,-0.66470814,-0.19960356,0.5231628,-0.26939097,-0.3329012,-0.047649972,-0.21304736,-0.40419713,-0.121813096,0.09687155
a companion of Paul's who sent greetings to the Roman church,-0.23436111,0.22247359,-0.09983998,-0.3202149,0.41228765,0.46968517,-0.35006094,-0.43099943,0.090052076,0.32897046,0.049995936,0.23740798,0.4904699,-0.591175,-0.46483475,0.53562653,-0.010331911,0.14975226,0.44912055,-0.25137243,-0.041410614,0.15442966,0.06405182,0.0024687925,0.3807318,-0.07630562,-0.06191734,-0.12170206,0.18097581,0.45004192,-0.38214195,-0.4026778,0.12830497,-0.5587975,0.06641626,-0.16741414,-0.027802749,-0.29469982,0.19790253,0.35503924
a companion of the Apostle Paul,-0.46228823,0.0004979592,-0.017709833,-0.26154605,0.069898315,0.41700494,-0.521009,0.35491642,0.09964703,0.3367805,0.0062430515,-0.03649852,0.049468383,-0.13591564,-0.12356798,0.715547,0.12766328,-0.095243886,0.14284606,-0.67724514,0.09680875,-0.16436034,0.06596072,-0.088381425,0.13591248,-0.054095056,0.24192987,0.015681913,-0.1895434,0.43305558,-0.80791557,-0.13130406,0.5528512,-0.44293916,0.068570875,-0.24210136,-0.17970423,-0.41353562,-0.08020046,0.017813655
a convert from Paul's address to the Aeropagus,-0.45555714,0.27615187,-0.122312434,-0.39130035,0.1536231,0.47831511,-0.3899796,-0.15276682,0.33743972,0.33508304,-0.0413969,0.28346536,0.20240696,-0.2939645,-0.11665419,0.41772527,0.12003434,0.05731076,0.3027807,-0.33494064,-0.40066755,0.3194317,0.10907548,0.004971609,0.29838693,0.04290878,0.058842063,-0.10610455,0.22626652,0.25703764,-0.41725343,-0.47863704,0.33375216,-0.20589532,0.22261946,0.123144194,-0.07537083,-0.43996906,-0.111493275,-0.0057548974
a convert from Paul's preaching in Philippi,-0.43626404,0.23765092,-0.24487264,-0.3372427,-0.025208885,0.43957862,-0.4308625,0.20220369,-0.013448112,0.3124654,-0.04644134,-0.043910988,0.010625842,-0.22243558,-0.31304365,0.5001696,0.14038897,-0.057287645,0.15220258,-0.569931,-0.44627404,0.30814493,0.29865015,-0.09553015,0.25459665,0.010526262,0.19366118,0.03202474,-0.07823689,0.35714245,-0.6003888,-0.029181954,0.44110677,-0.4208119,0.039225757,-0.08507625,-0.20926932,-0.35193616,0.12385072,0.0031281062
a craftsman in Ephesus who made silver shrines of Artemis,-0.08974136,0.1193516,0.10247318,-0.2155538,0.6063786,0.32506338,-0.41786864,0.26851735,-0.04462296,0.42291534,0.107045,-0.075998425,0.15237294,-0.515957,-0.22731614,0.49800244,0.17070591,0.04592859,0.23762979,-0.51214373,-0.28974903,0.08446916,0.23114702,-0.2222204,0.1750314,0.032776687,0.06361651,0.19623125,0.11944068,0.40403962,-0.75892156,0.04877589,0.40777406,0.0067894612,0.2086225,0.07292554,-0.2945136,-0.29671955,-0.15145248,-0.1186224
"a criminal, released in place of Jesus",0.060693834,0.12438248,-0.04439198,-0.22538891,0.4456789,0.4228056,-0.41251692,0.03162714,0.006685699,0.403638,0.112802714,0.36160457,0.06437739,-0.43623585,-0.6454532,0.27720416,0.15553668,0.032347053,-0.10727845,-0.5820444,0.009649244,0.13205321,0.059195857,-0.19765559,0.18334073,0.023389533,-0.016864445,0.06322401,0.22866233,0.3771618,-0.5319344,-0.5032508,0.47882628,-0.3896299,-0.18049037,0.22684899,-0.06328801,-0.36183822,0.037753914,0.009862648
"a daughter of Herod Agrippa I who heard Paul's defense to her brother, Herod Agrippa II",-0.3669891,0.055820968,-0.2567239,-0.21381724,0.37847498,0.38348344,-0.36637023,0.16057558,0.28107354,0.3269682,0.0051164604,0.1012627,0.17749982,-0.46160603,-0.28042126,0.3818533,0.16021046,-0.105553545,0.1483762,-0.48942065,-0.50740623,0.09900463,0.15697448,-0.2763955,0.15479347,-0.041367482,0.15797508,0.11758807,0.16822664,0.3269355,-0.5001237,-0.12365174,0.3669248,-0.07701108,0.029193213,0.14163649,-0.36300334,-0.42441013,0.11059143,0.12054347
a disciple mentioned in 3 John as having a good reputation,0.197999,0.158944,-0.06664272,-0.28955117,0.29728255,0.5207767,-0.3525922,0.16106008,0.29211646,0.39062652,0.087112844,-0.056186967,0.0069472874,-0.44096482,-0.43098977,0.06525174,0.18141308,0.122800656,0.1929768,-0.53118795,-0.15377969,0.08518011,-0.047879886,-0.25015503,0.17656727,-0.021606965,0.18338938,-0.009564597,0.118012235,0.346452,-0.5167808,-0.11310044,0.47210085,-0.05870171,0.12404102,0.072584994,-0.10297021,-0.3613281,-0.1558003,0.013942242
a follower of Jesus who annointed him late in his ministry,-0.4095055,0.19245031,-0.17700979,-0.2789186,0.19836119,0.36543328,-0.4362826,0.20933472,0.2629337,0.32043162,0.032718565,0.059610803,0.06377467,-0.5622179,-0.19699006,0.15740919,0.09386192,-0.16344333,0.18460175,-0.58627605,-0.53464514,0.36027795,0.17506705,-0.24043755,0.31504822,-0.036126047,0.105318785,0.05579177,0.12285519,0.26219147,-0.5505527,-0.2050869,0.40901423,-0.51989734,-0.1806271,0.3153493,-0.19690849,-0.29037508,-0.090291694,0.025000975
a king in Paul's time whose rule included Damascus,0.12647367,-0.0041430066,-0.35304815,-0.36305508,0.41940975,0.35733855,-0.38626218,0.6514502,0.29302606,0.40116146,0.11817421,0.10445355,0.10185395,-0.4070949,-0.37190014,0.36820355,0.12428431,-0.015681434,0.23116127,-0.5670138,-0.30906534,-0.07655923,0.2411771,-0.11546419,0.11107444,-0.048175123,0.082664154,0.12886639,0.22085898,0.4017587,-0.599833,-0.12249681,0.36219707,-0.15948606,0.09992846,0.036099724,-0.1789724,-0.34309384,0.08271145,-0.028076
a magician and false prophet who Paul and Silas encountered on Cyprus,0.2888418,0.1736584,0.058877125,-0.16199957,0.2951132,0.33866152,-0.4031525,0.22343564,0.14293501,0.3605614,0.01195931,0.08808535,0.40601975,-0.3932995,-0.18315658,0.37126225,0.13903952,0.01681272,0.4734325,-0.20602342,-0.23428503,0.21791616,0.048564393,-0.208615,0.33319125,-0.06801014,-0.062191118,0.07876931,0.250684,0.40011182,-0.6851351,-0.20662436,0.22677335,-0.46291274,0.13078447,0.0604873,-0.08280963,-0.40713242,-0.2580314,0.6311836
"a maid in the house of Mary, mother of John Mark",-0.26186475,0.14628793,-0.12028522,-0.37866122,0.12721992,0.35852876,-0.4389166,-0.23596135,0.4879868,0.32672778,-0.16884293,0.12276149,0.43438333,-0.48207495,-0.18923877,0.2079514,0.080082394,0.045002606,0.17023832,-0.3981389,-0.58025265,0.1335434,0.2215567,-0.13889216,0.24359609,0.01267324,0.0771306,-0.17275143,0.5870381,0.33346987,-0.5533389,-0.17697103,0.27456045,-0.28249925,-0.038872316,0.14963901,-0.23314808,-0.3740888,-0.28611264,-0.000778724
a man Jesus brought back to life,-0.3140464,0.11585452,-0.17440921,-0.26148346,0.17830269,0.37800542,-0.36906102,-0.020448765,0.6182594,0.26890576,0.010923611,-0.10071542,0.30086616,-0.75426185,-0.30802324,0.19583772,0.09644984,-0.060646623,0.11602588,-0.48880422,-0.2771454,0.32866758,-0.007176145,-0.29319698,0.31597355,-0.018272556,0.21198899,-0.1222664,0.21818347,0.31092566,-0.42079118,-0.08411168,0.34348255,-0.45650867,-0.1665603,0.35897678,-0.3798982,-0.38091493,-0.0028895475,-0.069480784
a martyr,0.36592504,0.053880867,-0.12887555,-0.23369731,0.26249295,0.34648862,-0.276219,0.53950477,0.35727245,0.40437642,-0.07183392,0.00041433424,0.26340687,-0.56953996,-0.2961751,0.49665886,0.10086099,0.025276212,0.0663234,-0.44566256,-0.20437834,0.12308298,0.057177693,-0.19124405,0.30599132,-0.055581924,0.10077826,0.030376151,0.08188071,0.35890847,-0.5590914,-0.019542662,0.29086986,-0.13249603,0.046236686,0.34074053,-0.20415846,-0.3704122,-0.1673153,-0.034077942
a member of the church to which 3 John was addressed,0.5450487,0.14499658,-0.050443564,-0.18493137,0.049666636,0.34062696,-0.3790349,0.31627098,0.27171832,0.38611042,0.04147191,-0.04690821,0.09835986,-0.5016951,-0.28522107,0.17774166,0.05052398,0.1667129,0.2885376,-0.37852335,-0.22596018,0.07427593,-0.018556535,-0.18971601,0.30087477,-0.078794695,0.027480591,0.050319962,0.64405495,0.32451895,-0.51738495,-0.006333536,0.31225133,-0.060968317,0.049326435,0.22467032,-0.3427206,-0.30166012,-0.101104066,-0.018072346
a member of the early church who misrepresented a gift and died as a ,0.032581933,0.2966442,-0.113734916,-0.26125562,0.24932307,0.34708115,-0.39774793,0.15267545,0.22762616,0.2928532,-0.11525501,-0.02411852,0.09929825,-0.39237583,-0.19099775,0.12792067,0.14850704,0.16700792,0.3039614,-0.42921376,-0.3675622,0.31878397,0.16002059,-0.0783034,0.23427719,-0.080626436,0.11023923,-0.04520099,0.3270456,0.34301144,-0.5297647,-0.06864387,0.31286597,-0.44794092,0.13960148,0.12046882,-0.12044597,-0.37510243,0.056611888,0.3105394
a prophet in the church at Antioch,0.22770347,0.1113174,0.100377984,-0.24232963,0.12413742,0.35925213,-0.39464167,0.09492057,-0.07452275,0.33569273,0.041754615,-0.02058954,0.15708315,-0.45974523,-0.034055557,0.71299696,0.19459508,-0.024673354,0.22571565,-0.3467883,-0.18239523,-0.0025315688,0.092262566,-0.26663873,0.26381546,-0.0034063621,0.17751801,0.021132758,0.29639715,0.396225,-0.66709566,-0.059099205,0.3597245,-0.31342983,0.030047659,-0.06536237,-0.60992146,-0.41301185,-0.069267586,-0.0021065823
a prophetess who spoke about the infant Jesus in the temple,-0.35956064,0.09802713,-0.16301942,-0.40263584,0.3878282,0.4532021,-0.34275505,-0.1442258,0.35391623,0.3591712,0.027724799,0.1855011,0.17392714,-0.16204624,-0.34865937,0.16225368,0.088804156,0.039750602,0.209031,-0.476463,-0.61440635,-0.09384303,0.15155366,-0.06314064,0.1712355,0.075413115,0.12500566,-0.19629723,-0.003147282,0.3248013,-0.5858673,-0.20047958,0.48550245,-0.36593834,0.02408955,0.41577718,-0.24448933,-0.41342577,-0.1546718,-0.13783409
a respected Jewish teacher whom Paul studied under,0.11087132,0.22468506,-0.27282876,-0.3885092,0.37513933,0.41138542,-0.4547747,0.4764816,0.45542577,0.3792839,-0.076647945,0.00694153,0.08961449,-0.18536645,-0.10491685,0.018774848,0.054326702,0.03997516,0.29762483,-0.51475346,-0.11760245,0.27701306,0.030729271,-0.1298972,0.12721772,-0.089812785,0.101781756,0.100682646,0.19809927,0.39071226,-0.57345897,-0.11548069,0.39433306,-0.37537938,0.21984278,0.24412218,0.017471308,-0.3308862,-0.14195457,0.045032147
"a tentmaked converted by Paul who, together with his wife, became evangelists",-0.358114,0.08050065,-0.038334977,-0.2825357,0.5151927,0.3724539,-0.32281935,0.4970789,0.088208266,0.34786776,-0.0010775647,0.24589355,0.1263473,-0.6125052,-0.08588876,0.5785111,0.17047323,-0.073217355,0.23624748,-0.40109286,-0.045394514,0.022249037,0.119968645,-0.11755688,0.338026,0.017671952,0.03407089,0.104693145,0.31112117,0.3280981,-0.55652136,-0.2908759,0.30279118,-0.5765978,-0.03999745,0.02141941,-0.2222373,-0.37869835,-0.25671986,0.19122407
a traveling companion of Paul,-0.35763624,0.16171582,0.052393224,-0.39274603,-0.0045853313,0.38004455,-0.31791946,0.4904878,0.32589325,0.36250886,-0.03582132,0.14503294,-0.084283404,-0.3847584,-0.3746185,0.5481782,0.15376747,-0.039631646,0.32630345,-0.38054228,-0.15710251,0.13742226,0.18018992,-0.06398427,0.48039997,-0.036395486,0.0658608,-0.02377451,0.30603766,0.38411662,-0.46567485,-0.18298668,0.27221778,-0.32027683,0.008876278,-0.07347354,-0.24660261,-0.41323802,0.17432065,0.30246904
a traveling companion of Paul's,-0.20035197,0.16674206,-0.1250088,-0.37120458,-0.0048282994,0.37828022,-0.344022,0.34451678,0.38553575,0.35149264,-0.0021568947,0.14412777,0.06014531,-0.25761405,-0.29423395,0.42939717,0.0817007,-0.026450252,0.31091604,-0.48811775,-0.108636,-0.009012603,0.18715572,-0.06141827,0.3536528,-0.07911071,0.1673769,0.073621854,0.51977754,0.40934193,-0.54435885,-0.19572929,0.26556748,-0.23047645,-0.027339214,-0.103798606,-0.2701551,-0.41595763,0.08219319,0.14981614
